cfg_label,round,elo_temperature,w_tournament,w_blade,uwo_lambda,elo_rounds,gsi_n,response_quality,relevance,helpfulness,toxicity,harmfulness,refusal,objective
r0_cfg45,0,4.206631330773234,2.063232301734388,0.3652634611353278,0.1001292634755373,8,7,0.904,0.864,0.868,0.0,0.006,0.154,0.9371057947900053
r0_cfg46,0,23.36785562802106,0.8921684212982655,1.7085271859541535,0.6462667817249894,3,13,0.888,0.834,0.838,0.0,0.006,0.184,0.9240226049515607
r0_cfg47,0,38.80134102795273,2.7079462576657534,1.1651130812242627,0.44195494521409273,5,11,0.88,0.814,0.838,0.0,0.0,0.212,0.9171629669734704
r1_cfg0,1,2.036523790298044,2.6559360323908643,0.4276617479890499,0.00016305794118975927,5,7,0.89,0.836,0.854,0.0,0.012,0.17,0.9238793753365643
r1_cfg1,1,4.8843998117211385,2.285617989336386,0.6383215392030199,0.09418988321586344,7,7,0.876,0.824,0.87,0.0,0.012,0.174,0.9163774403470716
r1_cfg7,1,1.2123567165547218,2.05767066335087,0.0961092702001696,0.4653923783095346,3,7,0.88,0.87,0.868,0.0,0.012,0.134,0.9307116104868914
r1_cfg6,1,30.071926375860745,2.075175560849088,1.5692533062167697,0.925169915219331,4,7,0.882,0.84,0.832,0.0,0.012,0.156,0.9227320754716981
r1_cfg5,1,10.573109660197227,2.491356019596313,1.7483683822578908,0.9013265741307847,7,9,0.862,0.852,0.846,0.0,0.006,0.13,0.9217141316073354
r1_cfg4,1,9.66322295732411,1.9339965719872625,2.5323685891149803,0.6908294439036,6,12,0.896,0.858,0.848,0.0,0.012,0.15,0.9318417958311064
r1_cfg2,1,11.726431812354376,1.1434479896013414,0.21256018475039534,0.9728764125024052,5,9,0.884,0.836,0.868,0.0,0.006,0.156,0.9234464189553042
r1_cfg3,1,19.38541004972517,2.044712657966628,2.882331032428192,0.7127644797499101,3,13,0.888,0.836,0.848,0.0,0.018,0.17,0.922009713977334
r2_cfg2,2,3.946222227372722,2.738376509854344,0.24027803045686785,0.12416855049905853,8,7,0.9,0.85,0.848,0.0,0.0,0.142,0.9333333333333333
r2_cfg0,2,7.28045733327522,1.2495630067868317,0.03090210973973718,0.8664499658382386,8,7,0.892,0.788,0.834,0.0,0.0,0.202,0.9130434782608696
r2_cfg1,2,7.341954711087607,2.081049306285009,0.400170870814066,0.00947534410886375,8,7,0.88,0.852,0.84,0.0,0.012,0.17,0.9255956989247313
r2_cfg3,2,17.03962076367122,0.6455073906387356,0.7998608879784328,0.8618273319367385,8,9,0.868,0.836,0.838,0.0,0.012,0.17,0.9175384615384614
r2_cfg5,2,8.973935293243724,0.5399378960833746,0.29800159377781366,0.652190743425354,8,9,0.862,0.812,0.856,0.0,0.012,0.166,0.9087689787001638
r2_cfg6,2,12.00433761532714,2.933369923039363,1.7405525841019236,0.684135026238377,8,9,0.87,0.794,0.826,0.0,0.012,0.142,0.9058138006571742
r2_cfg4,2,31.230316440309306,1.6071756323081097,1.1166008809615602,0.9756732455731466,3,13,0.882,0.82,0.848,0.0,0.006,0.128,0.918232683982684
r2_cfg7,2,8.967780013958787,1.1699902848976906,0.9561249733836721,0.5745104066034806,3,12,0.896,0.836,0.834,0.0,0.018,0.148,0.9242929456112009
r3_cfg1,3,7.355222506307423,1.643307596196796,1.8255397401019584,0.10596286742940378,8,7,0.888,0.858,0.862,0.0,0.0,0.172,0.9321943406300054
r3_cfg3,3,25.95149761782165,0.47289154898799646,0.4157426578173178,0.08916638912968201,8,7,0.88,0.826,0.868,0.0,0.012,0.152,0.9181180292365999
r3_cfg2,3,26.56598233069046,1.6584663850100778,0.34742122064230385,0.17034571831543302,6,7,0.86,0.836,0.842,0.0,0.006,0.17,0.9164834688346883
r3_cfg7,3,2.0032642517479937,2.2361120314504483,0.2527270729306808,0.27198505140525436,7,7,0.878,0.854,0.86,0.0,0.012,0.102,0.9255956989247313
r3_cfg5,3,9.427839893974845,2.325026419181528,0.5091729812537906,0.1304401208779569,8,7,0.898,0.86,0.854,0.0,0.012,0.162,0.932969567538708
r3_cfg0,3,34.11060992228842,1.449672328071789,0.5021903990502862,0.9716485798828953,8,9,0.886,0.824,0.862,0.0,0.012,0.13,0.9192752839372634
r3_cfg6,3,14.664370100110036,2.576074301019912,1.001064928182018,0.9427337329839695,8,9,0.874,0.856,0.852,0.004,0.0,0.166,0.9267525496511003
r3_cfg4,3,21.945272806869113,1.7422071264839927,2.5125185088241944,0.636903962760331,8,13,0.876,0.828,0.862,0.0,0.01,0.148,0.9179642663779101
r4_cfg4,4,5.830484530213099,2.6835079552377765,1.358998950442853,0.8895446566876238,10,4,0.864,0.848,0.848,0.0,0.018,0.162,0.9185663237682729
r4_cfg7,4,3.9907578679284508,2.9254099424521853,0.5367867171522949,0.23941788176974815,3,7,0.87,0.832,0.828,0.0,0.012,0.184,0.9169582655826558
r4_cfg1,4,27.46706570314803,2.5215448927189223,1.6318541167800946,0.13336365969468536,8,7,0.878,0.838,0.832,0.0,0.004,0.154,0.9227198275862069
r4_cfg6,4,3.21568813701582,0.9836427103260716,0.08337578068265519,0.1251714854901558,4,7,0.884,0.834,0.856,0.0,0.012,0.178,0.9215822989746357
r4_cfg3,4,1.690262304865882,1.1704875600843307,1.7071919616381657,0.15770083963379147,3,7,0.896,0.874,0.856,0.0,0.006,0.1,0.9376673751328374
r4_cfg0,4,15.57270280378148,2.0647564539583163,2.8525385713765203,0.9525056540284205,8,9,0.89,0.838,0.848,0.0,0.02,0.144,0.9227184466019417
r4_cfg5,4,2.128508000546159,0.22448603383510207,2.656204486402515,0.4794480755046566,9,12,0.868,0.864,0.852,0.0,0.012,0.108,0.9255956989247313
r4_cfg2,4,34.93765072947854,1.84371035091982,1.2210878409179835,0.5807215855191238,3,13,0.882,0.846,0.856,0.0,0.012,0.16,0.9244520990312164
r5_cfg2,5,1.4479306561683476,0.38293062037744585,0.588652113160056,0.16904673955212693,3,7,0.878,0.806,0.838,0.0,0.006,0.15,0.9129679173463839
r5_cfg7,5,9.792216840764846,2.004665452702477,0.4759477279796225,0.15008197134697934,8,7,0.876,0.83,0.85,0.0,0.012,0.18,0.9181180292365999
r5_cfg1,5,3.6813221641696794,0.664837185212473,1.1462392914362027,0.09714577743492395,3,7,0.888,0.82,0.826,0.0,0.004,0.154,0.9204017278617711
r5_cfg0,5,5.236175528430351,2.9930628492697147,1.8745042238910528,0.1441053750221302,3,7,0.862,0.806,0.862,0.008,0.024,0.176,0.9028118811881188
r5_cfg4,5,2.0375113160748697,0.39745689795486394,1.1154114986531316,0.0992565901427446,8,7,0.884,0.856,0.85,0.0,0.006,0.164,0.9291805034815211
r5_cfg3,5,6.177024624447464,1.390643528668204,2.6332470887389765,0.20109782745708643,3,7,0.884,0.838,0.846,0.0,0.006,0.126,0.9240226049515607
r5_cfg5,5,18.984873488094163,2.3133259801206227,2.504685244875159,0.09183452618162237,8,7,0.866,0.864,0.848,0.0,0.006,0.114,0.9263211600429645
r5_cfg6,5,26.979954353939398,1.9928358553297323,2.7435210114117576,0.5960506277612431,3,13,0.906,0.858,0.852,0.0,0.012,0.128,0.9346567164179106
r6_cfg6,6,1.5483083590023865,1.457788720939031,0.29925661856806174,0.1048715570094915,8,6,0.896,0.84,0.852,0.0,0.012,0.134,0.9267368421052631
r6_cfg5,6,11.262227436236492,1.1823415681468665,0.3326995025056211,0.15176115116066305,3,7,0.88,0.818,0.85,0.0,0.012,0.164,0.9157959848073792
r6_cfg2,6,5.767550971579119,1.77413323449393,0.187056520170857,0.07139999342340965,8,7,0.884,0.84,0.85,0.0,0.012,0.174,0.9233060344827587
r6_cfg7,6,3.615797157835063,1.1186088330069064,0.6016747655760935,0.09048982977111499,8,7,0.864,0.834,0.852,0.0,0.01,0.156,0.9162201735357918
r6_cfg0,6,25.954009099225352,2.2708240016366603,0.06983272423849131,0.10676473469141837,8,7,0.852,0.812,0.866,0.006,0.006,0.138,0.9058138006571742
r6_cfg1,6,3.729120725015654,2.4248688089192676,2.9038221482789544,0.11660064968860775,8,7,0.87,0.83,0.864,0.0,0.012,0.15,0.9163774403470716
r6_cfg4,6,1.803950426971102,2.7929596530323395,1.2599035954949014,0.6848982728540428,6,12,0.874,0.824,0.846,0.0,0.012,0.132,0.9157959848073792
r6_cfg3,6,3.3881218634615973,1.1831763570544234,1.7122003507616823,0.4277367357326024,9,15,0.88,0.83,0.87,0.0,0.012,0.12,0.9192752839372634
r7_cfg2,7,7.1268604112699165,2.9271421227732772,0.2922889131815486,0.11548510403231774,8,6,0.89,0.816,0.86,0.0,0.01,0.16,0.9185443722943724
r7_cfg4,7,3.291400323003152,1.8415989727897353,2.0574320161868824,0.19818887518519673,8,6,0.884,0.822,0.84,0.0,0.0,0.166,0.9206691851052348
r7_cfg6,7,3.215474822418377,2.5348641013770643,0.3250261264071447,0.14008834234601855,8,7,0.868,0.816,0.83,0.006,0.0,0.182,0.9129679173463838
r7_cfg5,7,1.3952824955567127,1.7124247184550332,0.3240764617250772,0.37436080781879183,8,7,0.888,0.84,0.866,0.0,0.0,0.106,0.9270386266094421
r7_cfg3,7,4.22301098370755,2.3903096246564752,0.34026596821979505,0.22068025510246075,9,11,0.876,0.854,0.826,0.0,0.01,0.158,0.9254569892473119
r7_cfg7,7,26.602914001806468,0.6008415597303727,1.1034926637589766,0.5859393734692053,3,13,0.87,0.808,0.854,0.0,0.012,0.202,0.9099465357337698
r7_cfg0,7,1.361731956230641,1.2420328222146833,1.6132954634970824,0.2607778694845591,4,10,0.85,0.822,0.84,0.0,0.012,0.184,0.9081792349726775
r7_cfg1,7,27.611302803801582,2.0644834677166717,2.7805901622267184,0.5326311995142656,3,13,0.88,0.812,0.854,0.0,0.012,0.138,0.9140478260869566
